items,Q4 2021,Q1 2022,Q2 2022,Q3 2022,ticker
Total Revenue,"4,271","3,274","3,322","3,317",DD
"Cost of Revenue, Total","2,858","2,110","2,149","2,095",DD
"Sell/Gen/AdminExpenses,Tot",465,389,385,356,DD
Research & Development,162,143,141,129,DD
Depreciation/Amortization,195,153,148,146,DD
Restructuring Charge,42,101,0,0,DD
Impair-Assets Held for Use,0,--,--,--,DD
Other Unusual Expnse (In),79,9,(57),1,DD
Unusual Expense (Income),121,110,(57),1,DD
"Other Operat Expse, Total",(1),(1),(7),(3),DD
Total Operating Expense,"3,800","2,904","2,759","2,724",DD
Total Operating Income,471,370,563,593,DD
"Inter Expse,Net Non-Operat",(135),(120),(122),(128),DD
"Inter Income, Non-Operating",0,1,2,5,DD
"Invest Income, Non-Operat",1,21,29,21,DD
"Inter/Invest Inc, Non-Oper",1,22,31,26,DD
OtherNon-OperatInc (Expnse),13,7,6,7,DD
"Other, Net",13,7,6,7,DD
Income Before Tax,350,279,478,498,DD
Income Tax - Total,84,47,113,139,DD
Income After Tax,266,232,365,359,DD
Minority Interest,(22),(20),(8),(9),DD
Net Inc Before Extra Items,244,212,357,350,DD
Total Extraordinary Items,(40),276,430,17,DD
Total Net Income,204,488,787,367,DD
Income Available to Common Excl. Extra. Items,244,212,357,350,DD
Income Available to Common Incl. Extra. Items,204,488,787,367,DD
Basic/Primary Weighted Average Shares,516,512,505,499,DD
Basic/Primary EPS Excl. Extra. Items,0.47,0.41,0.71,0.70,DD
Basic/Primary EPS Incl. Extra. Items,0.40,0.95,1.56,0.73,DD
Diluted Weighted Average Shares,518,514,506,500,DD
Diluted EPS Excl. Extra. Items,0.47,0.41,0.71,0.70,DD
Diluted EPS Incl. Extra. Items,0.39,0.95,1.55,0.73,DD
Div/Share-ComStockPrimIssue,0.30,0.33,0.33,0.33,DD
Gross Divid - Common Stock,154,169,331,0,DD
Pro Forma Net Income,--,--,--,--,DD
"Interest Expense, Suppl",135,120,122,128,DD
"Depreciat/Amort, Suppl",169,189,133,137,DD
Total Special Items,121,110,(57),1,DD
Normalzd Income Before Tax,471,389,421,499,DD
Efct/SpecItemsIncTxs (STEC),29,19,(13),0,DD
IncTxsExcl ImpctofSpec Itms,113,66,100,139,DD
Normalized Income After Tax,358,323,321,360,DD
Normalzd Inc Avail to Common,336,303,313,351,DD
Basic Normalized EPS,0.65,0.59,0.62,0.70,DD
Diluted Normalized EPS,0.65,0.59,0.62,0.70,DD
