items,2017,2018,2019,2020,2021,ticker
Gross Premiums Written,"11,088","11,001","12,561","13,114","14,327",HIG
Other Insurance Revenue,"1,253","1,418","1,471","1,403","1,569",HIG
Reinsurance - Income,"3,053","4,868","4,362","4,174","3,672",HIG
Total Premiums Earned,"15,394","17,287","18,394","18,691","19,568",HIG
Net Investment Income,"1,603","1,780","1,951","1,846","2,313",HIG
Realized Gains (Losses),180,(105),401,(14),509,HIG
Total Revenue,"17,177","18,962","20,746","20,523","22,390",HIG
"Losses,Benies& Adjmts,Total","10,174","11,165","11,472","11,805","12,729",HIG
Amort. Of Policy Acquisition Costs,"1,372","1,384","1,622","1,706","1,680",HIG
Depreciation/Amortization,14,68,66,72,71,HIG
Restructuring Charge,--,--,--,104,1,HIG
Impair-Assets Held for Sale,15,7,6,--,--,HIG
Other Unusual Expnse (In),0,6,181,0,0,HIG
Unusual Expense (Income),15,13,187,104,1,HIG
"Other Operat Expse, Total","4,563","4,281","4,580","4,480","4,779",HIG
Total Operating Expense,"16,138","16,911","17,927","18,167","19,260",HIG
Total Operating Income,"1,039","2,051","2,819","2,356","3,130",HIG
"Inter Expse,Net Non-Operat",(316),(298),(259),(236),(234),HIG
Income Before Tax,723,"1,753","2,560","2,120","2,896",HIG
Income Tax - Total,108,307,475,389,531,HIG
Income After Tax,615,"1,446","2,085","1,731","2,365",HIG
Net Inc Before Extra Items,615,"1,446","2,085","1,731","2,365",HIG
Discontinued Operations,"(2,832)",324,0,0,--,HIG
Extraordinary Item,(877),39,0,6,--,HIG
Tax on Extraordinary Items,(37),(2),--,--,--,HIG
Total Extraordinary Items,"(3,746)",361,0,6,--,HIG
Total Net Income,"(3,131)","1,807","2,085","1,737","2,365",HIG
Total Adjust to Net Income,0,(6),(21),(21),(21),HIG
Income Available to Common Excl. Extra. Items,615,"1,440","2,064","1,710","2,344",HIG
Income Available to Common Incl. Extra. Items,"(3,131)","1,801","2,064","1,716","2,344",HIG
Basic/Primary Weighted Average Shares,364,358,361,358,349,HIG
Basic/Primary EPS Excl. Extra. Items,1.69,4.02,5.72,4.77,6.71,HIG
Basic/Primary EPS Incl. Extra. Items,(8.61),5.03,5.72,4.79,6.71,HIG
Diluted Weighted Average Shares,364,364,365,361,354,HIG
Diluted EPS Excl. Extra. Items,1.69,3.95,5.66,4.74,6.62,HIG
Diluted EPS Incl. Extra. Items,(8.61),4.95,5.66,4.76,6.62,HIG
Div/Share-ComStockPrimIssue,0.94,1.10,1.20,1.30,1.44,HIG
Gross Divid - Common Stock,341,393,434,465,498,HIG
Pro Forma Net Income,--,--,--,--,--,HIG
"Interest Expense, Suppl",316,298,259,236,234,HIG
"Depreciat/Amort, Suppl",385,399,385,490,609,HIG
Total Special Items,15,13,375,155,59,HIG
Normalzd Income Before Tax,738,"1,766","2,935","2,275","2,955",HIG
Efct/SpecItemsIncTxs (STEC),2,2,70,28,11,HIG
IncTxsExcl ImpctofSpec Itms,110,309,545,417,542,HIG
Normalized Income After Tax,628,"1,457","2,390","1,858","2,413",HIG
Normalzd Inc Avail to Common,628,"1,451","2,369","1,837","2,392",HIG
Basic Normalized EPS,1.73,4.05,6.57,5.13,6.85,HIG
Diluted Normalized EPS,1.73,3.98,6.49,5.09,6.76,HIG
