items,2017,2018,2019,2020,2021,ticker
Cash and Short Term Invs,627,340,535,665,267,TEX
"Trade Accts Recvble, Gross",596,544,412,391,517,TEX
Prov. for Doubtful Accts,(16),(9),(10),(10),(10),TEX
"Trade Accts Recvble, Net",580,535,402,381,508,TEX
Notes Recvble - Short Term,--,--,--,39,--,TEX
"Total Receivables, Net",580,535,402,420,508,TEX
Invent. - Finished Goods,420,478,408,196,283,TEX
Invent. - Work In Progress,166,87,79,57,106,TEX
Invent. - Raw Materials,384,354,361,357,425,TEX
Total Inventory,970,919,848,610,814,TEX
Prepaid Expenses,197,166,222,183,180,TEX
Discont. Ops.-Curr. Assets,4,460,9,--,--,TEX
Other Current Assets,7,4,4,--,--,TEX
"Other Curr. Assets, Total",10,463,13,--,--,TEX
Total Current Assets,"2,383","2,423","2,020","1,879","1,768",TEX
Buildings,43,40,97,94,103,TEX
Machinery/Equipment,624,590,526,640,687,TEX
Construction in Progress,--,--,101,31,27,TEX
Other Prop./Plant/Equip.,--,0,123,103,99,TEX
Prop./Plant/Equip. - Gross,667,630,847,868,916,TEX
Accumulated Depreciation,(356),(312),(335),(358),(387),TEX
Prop./Plant/Equip. - Net,311,317,512,510,529,TEX
"Goodwill, Gross",515,327,332,337,342,TEX
Accum. Goodwill Amort.,(241),(62),(62),(62),(62),TEX
"Goodwill, Net",274,265,270,275,280,TEX
Intangibles - Gross,83,65,64,66,72,TEX
Accum. Intangible Amort.,(70),(53),(55),(58),(59),TEX
Intangibles - Net,14,11,10,8,13,TEX
Note Rcvble - Long Term,--,--,--,77,--,TEX
Other Long Term Assets,481,401,383,283,273,TEX
Total Assets,"3,463","3,486","3,196","3,032","2,864",TEX
Accounts Payable,592,687,508,370,538,TEX
Accrued Expenses,204,123,126,159,168,TEX
Notes Payable/ST Debt,0,0,0,0,0,TEX
Curr. Port. LT Dbt/Cap Ls.,5,4,7,8,6,TEX
Discontinued Operations,2,180,8,--,--,TEX
Other Current Liabilities,232,221,223,187,199,TEX
"Other Curr. Lblts, Total",234,400,231,187,199,TEX
Total Current Liabilities,"1,036","1,215",872,723,910,TEX
Total Long Term Debt,980,"1,211","1,169","1,166",669,TEX
Total Debt,985,"1,215","1,176","1,174",674,TEX
Minority Interest,1,1,0,--,--,TEX
Pension Benefits - Underfunded,151,69,--,--,--,TEX
Other LT Liabilities,73,44,221,221,176,TEX
Discont. Ops. - Lblts,1,87,1,--,--,TEX
"Other Liabilities, Total",225,200,222,221,176,TEX
Total Liabilities,"2,241","2,625","2,263","2,110","1,754",TEX
Common Stock,1,1,1,1,1,TEX
Additional Paid-In Capital,"1,322",797,824,838,860,TEX
Ret. Earn.(Accum. Deficit),"1,996",749,771,750,937,TEX
Treasury Stock - Common,"(1,858)",(402),(407),(459),(460),TEX
Unrealized Gain (Loss),4,1,3,1,0,TEX
Cum. Trans. Adjustment,(145),(226),(208),(145),(188),TEX
Min. Pension Lblty Adj.,(101),(56),(51),(58),(45),TEX
Other Comprehensive Income,2,(4),(1),(6),4,TEX
"Other Equity, Total",(244),(286),(260),(210),(229),TEX
Total Equity,"1,222",861,932,922,"1,110",TEX
Total Liabilities & Shareholders’ Equity,"3,463","3,486","3,196","3,032","2,864",TEX
Ttl Comm. Shares Outs.,80,70,70,69,69,TEX
Trsy. Shrs-Comm. Primary Iss.,50,12,12,14,14,TEX
